,VIOLATION_ID,ORG_ID,VIOLATION_TYPE,VIOLATION_DESC,VIOLATION_TEXT,REMEDIAL_TEXT,TABLE_NAME,EXPIRED_FLAG,DATE_EXPIRED,CREATED_BY,DATE_CREATED,MODIFIED_BY,DATE_MODIFIED,FEE_SETUP_ID,Unnamed: 14,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,master_category
880,937,1,BBR2,commercially sealed containers,"An off-sale beer permittee shall sell beer only in commercially sealed containers. In the event that the off-sale beer permittee desires to commercially seal the containers containing beer on said permittee's premises, said permittee shall seal the containers in an area separate from the area which is used by the public. The presence of a non-commercially sealed or unsealed container containing beer within an area of the off-sale beer permittee's premises which are used by the public is strictly prohibited. The presence of a non-commercially sealed or unsealed container containing beer within an area of the off-sale beer permittee's premises which are used by the public creates a presumption that the off-sale beer permittee is selling beer for on-premises consumption.",,,N,,10635.0,2017-05-19 12:45:45.137000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
881,938,1,BBR3,"under 18 transport, sell, dispense","No person under 18 years of age shall transport, possess, sell or dispense beer or other beverages with an alcoholic content of eight (8%) percent or less by weight.",,,N,,10635.0,2017-05-19 12:49:08.120000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
882,939,1,BBR6,no drive-through service,Beer shall not be sold through any drive-through or delivery window or by curb service by any retail establishment possessing an on-premises or off-premises beer sale permit.,,,N,,10635.0,2017-05-19 12:50:51.590000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
883,940,1,BBR8,special event bonafide charity political,"Special Events held on public property can only be issued a special event permit if the event benefits a ""bona fide political organization"" or a ""bona fide charitable or nonprofit organization"" as defined in T.C.A. 57-4-102. All Special Event applicants or caterers must provide written notice from the benefitted entity to the Beer Board confirming its involvement in the Special Event, as well as documentation of the benefitted entity's status as a “Bona fide political organization or “bona fide charitable or nonprofit organization.”",,,N,,10635.0,2017-05-19 12:52:28.230000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
884,941,1,BBR9,all owners and partners,"All applicants for beer permits must supply the name, address and date of birth of all owners and/or partners holding any interest in the retail establishments or locations where beer will be sold. The Beer Permit Board may consider the criminal history of any person having an interest in the named location when determining eligibility for permits of any kind.",,,N,,10635.0,2017-05-19 12:53:23.090000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
885,942,1,BBR10,no delivery,No permittee nor any of his/her agents shall deliver beer from a business establishment to the home or any other location of the consumer where the sale and delivery of beer and/or other goods are made simultaneously at the location of the consumer.,,,N,,10635.0,2017-05-19 12:54:21.230000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
886,943,1,BBR12,permittee responsible,"In disciplinary proceedings, it shall be no defense that an employee or agent of a permittee acted contrary to order or that the permittee did not personally participate in the violating act or acts. Permittees are responsible for ensuring knowledge of and compliance with the Beer Permit Laws of The Metropolitan Government of Nashville and Davidson County and the Rules of the Beer Permit Board, among agents or employees.",,,N,,10635.0,2017-05-19 12:55:11.543000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
887,944,1,BBR13,lease or ownership required,"When applying for an on or off-sale permit, all applicants shall show evidence of lease or ownership of the property where the business will be located.",,,N,,10635.0,2017-05-19 12:55:49.917000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
888,945,1,BBR14A,all applicants over 21,All applicants for a permit of any kind relating to the sale of beer must be no less than twenty-one years of age.,,,N,,10635.0,2017-05-19 12:56:40.027000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
889,946,1,BBR14B,ascertaining age,"When ascertaining the age of a person purchasing or attempting to purchase beer, a permittee or licensee must view one or more of the following documents: 1.   Valid drivers license from the State of Tennessee. (If not in possession of a Tennessee Drivers License, purchaser must show other identification) 2.    United States Active Duty Military Identification, 3.    Passport,  ",,,,,,,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
890,947,1,BBR15,special event approvals,"When applying for a special event permit, applicant must submit approval for the proposed event in writing from:",,,,,,,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
891,948,1,BBR16,payment types accepted,"All application fees for beer permits and beer privilege taxes, must be paid in cash, cashier’s check, certified check, debit card or credit card.  All such payments will be tendered at the time the application or renewal is accepted by the administrative offices of the Metropolitan Beer Permit Board.",,,N,,10635.0,2017-05-19 13:01:37.120000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
892,949,1,BBR17,crimes of moral turpitude,The Metropolitan Beer Permit Board recognizes the following crimes to be crimes of moral turpitude:  ,,,,,,,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
893,950,1,BBR18,health department,"Upon making application for a beer permit from the Metropolitan Beer Permit Board, applicants shall present written verification of compliance with pertinent Metropolitan Davidson County Health Department ordinances and regulations.  The required health approval documentation should be presented to the Metropolitan Beer Permit Board administrative offices before Board consideration of a pending application.  Failure to provide documents verifying health department approval may result in automatic deferral of applications until said document has been provided by the applicant.  It is the responsibility of the applicant to ensure that documents verifying Metropolitan Health Department approval are provided to the Metropolitan Beer Permit Board administrative offices.",,,N,,10635.0,2017-05-19 13:03:29.120000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
894,951,1,BBR19,fire marshal,"Upon making application for an on-sale beer permit from the Metropolitan Beer Permit Board, applicants shall present written verification of compliance with pertinent Metropolitan Davidson County Fire Marshal’s ordinances and regulations.  The required Fire Marshal’s approval documentation should be presented to the Metropolitan Beer Permit Board administrative offices before Board consideration of a pending application. ",,,,,,,,,,,prop,,,,,illegal_business_operations,,,,,,,propillegal_business_operations
895,952,1,BBR21,surrender permits,"Permittees shall surrender their permits, in person, at the offices of the Metropolitan Beer Permit Board, during its business hours, immediately following the termination of their association with the business or location for which the permit(s) have been issued, except as provided by sections 5-1-23(f) & 5-1-23.3(i) of the Metropolitan Code of Laws or except in cases of death, illness, absence from the Metropolitan Government area, or similar circumstances.",,,N,,10635.0,2017-05-19 13:04:56.403000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
896,953,1,BBR22,complaints filed in writing,"All complaints requested to be heard by the Metropolitan Beer Permit Board shall be filed in writing with the Executive Director of the Metropolitan Beer Permit Board.  Such complaints shall consist of the name, address and telephone number of the person or persons making the complaint and the name, address, telephone number, and nature of the complaint of the alleged offending party.",,,N,,10635.0,2017-05-19 13:05:39.793000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
897,954,1,BBR24,old or new location,"An old location is any location that has had an on-sale or off-sale beer permit within the thirty (30) calendar days prior to the filing of an application for, or for any renewal of, a beer permit. A new location is any location that has not had an on-sale or off-sale beer permit within the thirty (30) calendar days prior to the filing of an application for, or for any renewal of, a beer permit.",,,N,,10635.0,2017-05-19 13:06:28.623000,,,,,,,,,,illegal_business_operations,,,,,,,illegal_business_operations
